Standing,Team,Total,P,K,P.1,K.1,P.2,K.2,P.3,K.3,Lobby,Round,P.4,K.4,P.5,K.5
7.0,onetap,23,5,6,11,3,12,0,4,3,Lobby 12,Round_1,,,,
8.0,Explosion,20,4,5,10,0,6,4,12,0,Lobby 12,Round_1,,,,
9.0,DIVE,18,11,2,8,0,4,7,11,0,Lobby 12,Round_1,,,,
10.0,LPm,15,13,0,5,0,7,0,6,4,Lobby 12,Round_1,,,,
11.0,CarryRubick fans,13,10,0,13,0,10,0,3,1,Lobby 12,Round_1,,,,
12.0,Shadow IllusionZ,12,12,0,4,0,5,0,10,0,Lobby 12,Round_1,,,,
13.0,1 long rangers,8,8,0,6,1,11,0,13,0,Lobby 12,Round_1,,,,
14.0,JustLastTry,0,20,0,20,0,20,0,20,0,Lobby 12,Round_1,,,,
1.0,DI,60,8,7,2,24,13,0,4,12,Lobby 13,Round_1,,,,
2.0,ILL,45,9,3,3,5,1,11,9,3,Lobby 13,Round_1,,,,
3.0,SCTA,38,3,3,1,6,8,4,12,3,Lobby 13,Round_1,,,,
4.0,MF,37,2,5,6,0,7,1,2,7,Lobby 13,Round_1,,,,
5.0,GPS GAMING,31,1,3,5,0,11,1,3,3,Lobby 13,Round_1,,,,
6.0,Undertaker,29,5,6,11,0,3,8,7,0,Lobby 13,Round_1,,,,
7.0,Excellent Era,29,13,0,13,0,6,7,1,5,Lobby 13,Round_1,,,,
8.0,Slow,17,7,0,7,0,2,1,11,0,Lobby 13,Round_1,,,,
9.0,LaFay,16,11,0,4,3,10,0,5,1,Lobby 13,Round_1,,,,
10.0,STUGOTS,15,4,4,9,0,14,0,6,0,Lobby 13,Round_1,,,,
11.0,Aspirateur,14,10,2,12,0,4,1,8,1,Lobby 13,Round_1,,,,
12.0,OXR,14,6,4,14,0,5,0,10,0,Lobby 13,Round_1,,,,
13.0,2ege1college,11,12,1,10,0,12,3,13,2,Lobby 13,Round_1,,,,
14.0,AintInvlbleDream,9,14,1,8,0,9,1,14,1,Lobby 13,Round_1,,,,
1.0,Lunar,56,6,0,1,7,3,5,1,10,Lobby 14,Round_1,,,,
2.0,Team CAP,50,2,6,3,7,8,1,3,11,Lobby 14,Round_1,,,,
3.0,UWU,42,3,3,12,0,1,4,2,6,Lobby 14,Round_1,,,,
4.0,iEnvy,36,1,8,4,3,6,4,13,0,Lobby 14,Round_1,,,,
5.0,Arigato 4 pts,35,8,3,2,9,10,5,9,3,Lobby 14,Round_1,,,,
6.0,Uchinix,34,4,13,7,7,11,5,20,0,Lobby 14,Round_1,,,,
7.0,UTFT,29,5,4,5,1,2,2,5,1,Lobby 14,Round_1,,,,
8.0,Team KST,19,11,0,11,0,4,6,7,3,Lobby 14,Round_1,,,,
9.0,cr33p w4ve,10,13,0,10,2,9,0,6,0,Lobby 14,Round_1,,,,
10.0,THE GHOST KILLER,10,7,0,6,0,7,0,11,0,Lobby 14,Round_1,,,,
11.0,Bebra_Abobusa,9,10,0,9,0,5,0,14,0,Lobby 14,Round_1,,,,
12.0,Wecandothis,9,9,0,13,0,13,0,4,0,Lobby 14,Round_1,,,,
13.0,RatPasTaGame,6,12,0,8,0,12,0,8,0,Lobby 14,Round_1,,,,
14.0,Stigma Crew,2,14,0,14,0,20,0,20,0,Lobby 14,Round_1,,,,
1.0,3 Jabronies,64,1,13,1,6,4,5,4,6,Lobby 15,Round_1,,,,
2.0,ETH,50,2,7,2,6,2,9,12,0,Lobby 15,Round_1,,,,
3.0,SMS,39,4,12,3,7,8,5,11,0,Lobby 15,Round_1,,,,
4.0,Moanerz EU,38,14,0,8,2,1,12,5,5,Lobby 15,Round_1,,,,
5.0,Boydem,38,3,0,5,6,9,2,1,5,Lobby 15,Round_1,,,,
6.0,NonAIMERS,22,5,0,4,1,5,0,3,1,Lobby 15,Round_1,,,,
7.0,Whiff Tang,21,11,0,13,2,12,0,2,7,Lobby 15,Round_1,,,,
8.0,Arise eSport 2,16,12,0,9,0,7,5,7,2,Lobby 15,Round_1,,,,
9.0,25,16,6,2,10,0,3,0,8,0,Lobby 15,Round_1,,,,
10.0,qoud vera Genus,14,7,4,11,4,13,0,13,0,Lobby 15,Round_1,,,,
11.0,Kurushimu,13,9,0,7,1,6,0,10,2,Lobby 15,Round_1,,,,
12.0,NoHalo,11,8,1,6,4,14,0,20,0,Lobby 15,Round_1,,,,
13.0,PHX,9,13,2,12,1,11,0,6,0,Lobby 15,Round_1,,,,
14.0,Japnise Men,7,10,0,14,0,10,0,9,0,Lobby 15,Round_1,,,,
1.0,SCBS,69,11,4,2,16,1,20,10,5,Lobby 16,Round_1,,,,
2.0,NoFear,52,1,15,4,10,6,4,9,1,Lobby 16,Round_1,,,,
3.0,Exalty,45,2,3,3,4,8,2,3,11,Lobby 16,Round_1,,,,
4.0,3FR,30,7,1,13,0,10,1,1,10,Lobby 16,Round_1,,,,
5.0,Crying our best,27,5,6,10,0,12,3,2,2,Lobby 16,Round_1,,,,
6.0,thr33 stack,24,6,0,5,2,2,2,13,3,Lobby 16,Round_1,,,,
7.0,Minor Keepers,21,13,0,1,3,13,2,8,0,Lobby 16,Round_1,,,,
8.0,Wazki's Willies,18,3,0,7,1,7,0,6,1,Lobby 16,Round_1,,,,
9.0,Simply_E_Sports,15,14,0,12,0,3,1,4,0,Lobby 16,Round_1,,,,
10.0,Kvasna,14,4,3,14,0,5,0,11,0,Lobby 16,Round_1,,,,
11.0,Last Light,13,9,1,11,0,11,0,5,4,Lobby 16,Round_1,,,,
12.0,NIBL,13,10,1,9,0,4,2,14,0,Lobby 16,Round_1,,,,
13.0,STING,12,8,1,8,1,14,0,7,2,Lobby 16,Round_1,,,,
14.0,bread gang,7,12,0,6,0,9,0,12,0,Lobby 16,Round_1,,,,
1.0,Kamisato,58,4,4,2,7,5,5,1,12,Lobby 1,Round_1,,,,
2.0,CLN,41,11,1,11,2,1,9,2,6,Lobby 1,Round_1,,,,
3.0,CRAZYx3,39,8,3,1,10,9,3,9,5,Lobby 1,Round_1,,,,
4.0,ETB,30,3,4,13,0,6,5,4,5,Lobby 1,Round_1,,,,
5.0,MOB INT,28,1,8,5,1,11,0,13,1,Lobby 1,Round_1,,,,
6.0,EFG Team,26,6,2,6,0,2,5,6,1,Lobby 1,Round_1,,,,
7.0,ARIS,25,2,6,7,2,13,0,5,0,Lobby 1,Round_1,,,,
8.0,7Hologram,22,7,6,3,0,8,3,11,0,Lobby 1,Round_1,,,,
9.0,Convergent,19,13,0,10,3,4,1,3,0,Lobby 1,Round_1,,,,
10.0,Sand Whales,17,20,0,12,0,3,3,7,3,Lobby 1,Round_1,,,,
11.0,FRLS,16,9,0,4,4,12,0,8,2,Lobby 1,Round_1,,,,
12.0,BZK,14,5,0,9,3,7,0,10,0,Lobby 1,Round_1,,,,
13.0,ATK,12,10,2,8,3,10,0,12,0,Lobby 1,Round_1,,,,
1.0,SYND,92,1,13,1,18,4,11,1,9,Lobby 2,Round_1,,,,
2.0,plei,46,2,4,4,2,1,6,3,1,Lobby 2,Round_1,,,,
3.0,PRSTS,38,7,0,8,6,3,14,9,4,Lobby 2,Round_1,,,,
4.0,HKE,31,8,5,3,2,14,0,5,10,Lobby 2,Round_1,,,,
5.0,FriendsofBoomers,25,5,3,6,5,8,1,4,2,Lobby 2,Round_1,,,,
6.0,NPS,24,11,5,2,5,7,0,12,0,Lobby 2,Round_1,,,,
7.0,TRIADA,21,4,5,12,2,5,2,10,0,Lobby 2,Round_1,,,,
8.0,SquidSquad,18,10,0,7,0,12,0,2,3,Lobby 2,Round_1,,,,
9.0,Ugur Abi,18,9,1,5,0,2,1,11,0,Lobby 2,Round_1,,,,
10.0,GwentPlayer,13,3,0,13,0,10,0,7,0,Lobby 2,Round_1,,,,
11.0,Kryptic,12,6,0,9,0,9,0,6,2,Lobby 2,Round_1,,,,
12.0,Team Plasma,8,12,0,10,0,6,0,8,0,Lobby 2,Round_1,,,,
13.0,FP,3,13,0,11,0,11,0,20,0,Lobby 2,Round_1,,,,
14.0,fifth grader,3,14,0,14,0,13,0,20,0,Lobby 2,Round_1,,,,
1.0,Young Squad,72,1,9,2,11,1,9,5,6,Lobby 3,Round_1,,,,
2.0,NMS,63,6,4,1,8,5,7,2,16,Lobby 3,Round_1,,,,
3.0,NXB,37,2,9,12,0,4,7,7,3,Lobby 3,Round_1,,,,
4.0,Reakless,28,3,7,9,3,13,0,3,1,Lobby 3,Round_1,,,,
5.0,GOD7,25,8,3,13,0,3,4,4,3,Lobby 3,Round_1,,,,
6.0,Moin Myster,25,9,0,5,2,8,0,1,3,Lobby 3,Round_1,,,,
7.0,1515,23,10,1,3,4,6,4,8,0,Lobby 3,Round_1,,,,
8.0,HLDC,18,4,2,11,1,7,2,6,1,Lobby 3,Round_1,,,,
9.0,Velocity,15,11,0,14,0,2,2,9,0,Lobby 3,Round_1,,,,
10.0,Fluffy Bunnies,14,13,0,6,4,12,0,10,3,Lobby 3,Round_1,,,,
11.0,Litrem,13,5,1,10,0,10,3,11,0,Lobby 3,Round_1,,,,
12.0,Les touristes,13,7,0,4,2,14,1,14,0,Lobby 3,Round_1,,,,
13.0,WRG,8,12,0,8,0,11,0,13,3,Lobby 3,Round_1,,,,
14.0,Il malae,8,14,0,7,0,9,1,12,0,Lobby 3,Round_1,,,,
1.0,WLS,78,1,14,4,4,3,9,1,15,Lobby 4,Round_1,,,,
2.0,PXL,49,2,4,3,1,2,14,10,3,Lobby 4,Round_1,,,,
3.0,Ween Gang,46,3,3,7,3,1,7,2,2,Lobby 4,Round_1,,,,
4.0,WICKED,35,4,3,1,5,10,0,4,3,Lobby 4,Round_1,,,,
5.0,MSF,30,8,0,2,6,7,1,3,2,Lobby 4,Round_1,,,,
6.0,DM,21,7,4,8,6,6,0,13,2,Lobby 4,Round_1,,,,
7.0,PDPivas,16,10,0,9,2,11,1,6,5,Lobby 4,Round_1,,,,
8.0,Skill Gap,14,13,0,6,2,5,1,12,2,Lobby 4,Round_1,,,,
9.0,FOB,13,9,4,11,0,9,0,5,0,Lobby 4,Round_1,,,,
10.0,SPL,11,5,1,13,0,12,0,8,2,Lobby 4,Round_1,,,,
11.0,OG,11,12,0,12,0,4,1,9,1,Lobby 4,Round_1,,,,
12.0,MALE,10,6,0,14,0,8,3,11,0,Lobby 4,Round_1,,,,
13.0,Cave,9,11,0,5,0,14,0,7,0,Lobby 4,Round_1,,,,
14.0,BulletTime,6,14,0,10,1,13,0,14,0,Lobby 4,Round_1,,,,
1.0,Red Riot,67,3,6,1,17,2,10,4,1,Lobby 5,Round_1,,,,
2.0,OG,57,1,17,3,8,6,2,10,6,Lobby 5,Round_1,,,,
3.0,LEGION,48,5,2,4,3,3,9,2,9,Lobby 5,Round_1,,,,
4.0,ZAB,40,8,1,6,1,1,10,3,4,Lobby 5,Round_1,,,,
5.0,Chiefs,30,4,3,9,0,9,0,1,6,Lobby 5,Round_1,,,,
6.0,Wisps,25,2,5,10,4,14,0,5,0,Lobby 5,Round_1,,,,
7.0,Abysse,22,7,0,12,1,5,4,6,6,Lobby 5,Round_1,,,,
8.0,Aesir,21,12,0,7,4,7,2,7,5,Lobby 5,Round_1,,,,
9.0,Phoenix,16,14,1,2,1,8,0,9,0,Lobby 5,Round_1,,,,
10.0,Carnage,11,11,2,14,0,4,1,12,0,Lobby 5,Round_1,,,,
11.0,AGILE,9,9,0,5,1,11,0,11,0,Lobby 5,Round_1,,,,
12.0,Wait For Top 6,8,10,1,8,0,12,0,8,0,Lobby 5,Round_1,,,,
13.0,Trixx,6,13,0,11,0,10,0,13,1,Lobby 5,Round_1,,,,
14.0,Squirtle Squad,6,6,0,13,0,13,0,14,0,Lobby 5,Round_1,,,,
1.0,SAC,72,1,10,3,6,1,17,8,6,Lobby 6,Round_1,,,,
2.0,AP,56,2,16,12,4,8,2,1,10,Lobby 6,Round_1,,,,
3.0,BFG,42,5,2,2,3,4,6,6,10,Lobby 6,Round_1,,,,
4.0,Ryze Empire EU,35,12,3,1,10,6,4,12,1,Lobby 6,Round_1,,,,
5.0,Chupiki,34,3,4,13,0,3,7,4,3,Lobby 6,Round_1,,,,
6.0,3turrets1brain,28,8,0,6,5,7,2,3,6,Lobby 6,Round_1,,,,
7.0,Razaniro,19,7,4,11,0,13,0,2,1,Lobby 6,Round_1,,,,
8.0,Ghoul-punk,19,6,1,9,0,2,2,11,1,Lobby 6,Round_1,,,,
9.0,Lagom,15,4,0,5,0,10,0,5,0,Lobby 6,Round_1,,,,
10.0,SLAP,14,10,0,8,6,12,0,9,1,Lobby 6,Round_1,,,,
11.0,EniGma,12,13,0,7,1,5,0,7,0,Lobby 6,Round_1,,,,
12.0,Versatile Boys,10,9,0,4,0,11,0,10,0,Lobby 6,Round_1,,,,
13.0,Nirvana,8,11,0,10,2,9,0,14,0,Lobby 6,Round_1,,,,
14.0,Rayquaza Shiny,4,14,0,14,0,14,0,13,0,Lobby 6,Round_1,,,,
1.0,FV,68,1,14,6,0,1,15,7,9,Lobby 7,Round_1,,,,
2.0,6bnt,65,3,8,1,14,5,7,5,9,Lobby 7,Round_1,,,,
3.0,TREX,40,4,6,3,9,10,6,8,3,Lobby 7,Round_1,,,,
4.0,Daburisu Nika,32,6,0,9,3,7,0,1,9,Lobby 7,Round_1,,,,
5.0,itsheazyKuwaSevn,23,9,2,2,8,14,0,11,0,Lobby 7,Round_1,,,,
6.0,ExplosionFusion,22,2,4,10,1,9,2,10,0,Lobby 7,Round_1,,,,
7.0,Wheres My Team,22,5,0,5,0,4,0,3,2,Lobby 7,Round_1,,,,
8.0,DynamiX,20,8,3,4,3,13,0,4,1,Lobby 7,Round_1,,,,
9.0,21cm,18,13,0,12,0,2,1,6,3,Lobby 7,Round_1,,,,
10.0,DoubleStuffdOreo,17,11,1,7,0,12,1,2,1,Lobby 7,Round_1,,,,
11.0,Amaterasu,12,10,1,8,1,8,3,13,0,Lobby 7,Round_1,,,,
12.0,SVR,10,12,0,13,0,3,0,14,0,Lobby 7,Round_1,,,,
13.0,ODO,8,14,0,14,0,6,1,9,0,Lobby 7,Round_1,,,,
14.0,Quietscheentchen,6,7,0,11,0,11,0,12,0,Lobby 7,Round_1,,,,
1.0,AAS,60,1,16,3,6,5,1,7,11,Lobby 8,Round_1,,,,
2.0,Sheriffs,45,6,3,1,11,10,3,4,6,Lobby 8,Round_1,,,,
3.0,KYKLOS,41,3,3,5,3,1,9,11,2,Lobby 8,Round_1,,,,
4.0,Xc,36,2,4,9,4,3,8,8,0,Lobby 8,Round_1,,,,
5.0,FC,35,8,3,8,2,4,0,1,9,Lobby 8,Round_1,,,,
6.0,Oilers,24,9,6,6,2,9,1,3,1,Lobby 8,Round_1,,,,
7.0,Royal Mooses,23,4,0,2,2,8,3,9,0,Lobby 8,Round_1,,,,
8.0,weeboys,20,5,0,4,3,11,3,12,3,Lobby 8,Round_1,,,,
9.0,Kissyourhomies,20,11,0,7,3,12,0,2,3,Lobby 8,Round_1,,,,
10.0,PepeGurls,16,13,0,12,0,6,6,5,1,Lobby 8,Round_1,,,,
11.0,Casuals4Fun,16,10,0,10,0,2,0,6,0,Lobby 8,Round_1,,,,
12.0,NRF-Gaming,7,7,0,11,0,13,0,10,0,Lobby 8,Round_1,,,,
13.0,Scorpions,6,12,0,13,0,7,0,13,0,Lobby 8,Round_1,,,,
14.0,Nooobix,0,20,0,20,0,20,0,20,0,Lobby 8,Round_1,,,,
1.0,TD,58,4,9,7,3,1,13,3,6,Lobby 9,Round_1,,,,
2.0,60fps,48,1,3,1,10,3,3,13,0,Lobby 9,Round_1,,,,
3.0,NoWayFzB,43,3,2,4,0,7,3,1,11,Lobby 9,Round_1,,,,
4.0,PKS,38,2,13,2,1,8,2,10,0,Lobby 9,Round_1,,,,
5.0,Cr4zyyy,35,8,2,5,6,2,7,8,3,Lobby 9,Round_1,,,,
6.0,RAT,35,11,0,6,3,5,3,2,12,Lobby 9,Round_1,,,,
7.0,TRIHARD,21,12,0,3,6,11,0,5,2,Lobby 9,Round_1,,,,
8.0,thicc men,16,10,1,12,3,12,2,7,3,Lobby 9,Round_1,,,,
9.0,JIGSAW,14,7,0,11,0,4,0,4,0,Lobby 9,Round_1,,,,
10.0,DSI,11,5,4,13,0,13,0,11,0,Lobby 9,Round_1,,,,
11.0,SHT,11,9,0,8,2,9,0,6,0,Lobby 9,Round_1,,,,
12.0,Elusive Devils,11,6,0,10,0,6,1,9,0,Lobby 9,Round_1,,,,
13.0,Diablos,7,13,0,9,1,10,0,12,0,Lobby 9,Round_1,,,,
1.0,CLN,72,1,23,8,8,2,7,3,4,Lobby 1,Round_2,,,,
2.0,SYND,54,7,4,15,0,1,9,1,13,Lobby 1,Round_2,,,,
3.0,MOB INT,49,10,1,1,16,3,11,16,0,Lobby 1,Round_2,,,,
4.0,plei,40,3,5,16,0,4,9,6,11,Lobby 1,Round_2,,,,
5.0,Sand Whales,33,6,1,2,4,15,0,2,6,Lobby 1,Round_2,,,,
6.0,PRSTS,28,11,5,4,4,14,0,8,10,Lobby 1,Round_2,,,,
7.0,Kamisato,25,9,0,9,5,11,5,4,5,Lobby 1,Round_2,,,,
8.0,EFG Team,24,2,4,12,0,8,4,7,1,Lobby 1,Round_2,,,,
9.0,CRAZYx3,23,17,0,6,9,10,6,10,1,Lobby 1,Round_2,,,,
10.0,HKE,19,5,3,3,4,18,0,11,0,Lobby 1,Round_2,,,,
11.0,Ugur Abi,16,12,0,5,2,5,0,5,1,Lobby 1,Round_2,,,,
12.0,ETB,14,14,3,19,0,16,3,9,5,Lobby 1,Round_2,,,,
13.0,Convergent,12,4,4,13,0,12,0,13,0,Lobby 1,Round_2,,,,
14.0,7Hologram,11,13,0,10,0,7,3,19,2,Lobby 1,Round_2,,,,
15.0,NPS,7,20,0,7,4,17,0,20,0,Lobby 1,Round_2,,,,
16.0,FriendsofBoomers,6,8,1,14,0,13,0,12,0,Lobby 1,Round_2,,,,
17.0,ARIS,4,18,0,17,0,6,1,17,0,Lobby 1,Round_2,,,,
18.0,SquidSquad,4,15,0,18,0,9,0,14,0,Lobby 1,Round_2,,,,
19.0,TRIADA,2,19,0,11,1,20,0,18,0,Lobby 1,Round_2,,,,
20.0,GwentPlayer,1,16,0,20,0,19,0,15,0,Lobby 1,Round_2,,,,
1.0,NMS,73,6,8,11,6,1,23,2,11,Lobby 2,Round_2,,,,
2.0,WLS,51,2,12,6,7,2,7,11,3,Lobby 2,Round_2,,,,
3.0,DM,43,3,3,7,6,8,8,6,11,Lobby 2,Round_2,,,,
4.0,Young Squad,42,10,3,2,13,12,7,7,4,Lobby 2,Round_2,,,,
5.0,PXL,42,1,9,3,2,4,3,9,2,Lobby 2,Round_2,,,,
6.0,WICKED,31,4,2,14,0,9,0,1,9,Lobby 2,Round_2,,,,
7.0,NXB,26,16,0,1,7,6,1,8,1,Lobby 2,Round_2,,,,
8.0,1515,20,5,3,9,0,5,1,4,1,Lobby 2,Round_2,,,,
9.0,HLDC,19,9,1,5,4,7,1,14,3,Lobby 2,Round_2,,,,
10.0,PDPivas,17,7,1,15,0,3,1,5,0,Lobby 2,Round_2,,,,
11.0,Reakless,16,8,6,17,0,13,0,3,0,Lobby 2,Round_2,,,,
12.0,MSF,14,14,2,4,3,14,0,10,0,Lobby 2,Round_2,,,,
13.0,Fluffy Bunnies,12,11,1,8,3,11,0,13,3,Lobby 2,Round_2,,,,
14.0,GOD7,6,17,0,12,3,10,0,17,0,Lobby 2,Round_2,,,,
15.0,Skill Gap,3,15,0,16,0,17,0,12,1,Lobby 2,Round_2,,,,
16.0,Moin Myster,3,12,0,13,0,18,0,15,0,Lobby 2,Round_2,,,,
17.0,Velocity,3,13,0,10,0,20,0,20,0,Lobby 2,Round_2,,,,
18.0,FOB,1,19,0,19,0,15,0,18,0,Lobby 2,Round_2,,,,
19.0,OG,0,20,0,20,0,20,0,20,0,Lobby 2,Round_2,,,,
20.0,Ween Gang,0,18,0,18,0,16,0,16,0,Lobby 2,Round_2,,,,
1.0,ZAB,64,2,10,1,10,5,4,3,8,Lobby 3,Round_2,,,,
2.0,AP,44,1,13,5,5,11,4,6,2,Lobby 3,Round_2,,,,
3.0,OG,37,6,7,6,8,4,5,8,4,Lobby 3,Round_2,,,,
4.0,SLAP,36,5,1,2,11,10,5,13,3,Lobby 3,Round_2,,,,
5.0,Ryze Empire EU,35,18,0,4,8,3,6,4,4,Lobby 3,Round_2,,,,
6.0,SAC,34,11,7,10,4,12,4,2,6,Lobby 3,Round_2,,,,
7.0,LEGION,33,4,6,8,1,6,5,5,7,Lobby 3,Round_2,,,,
8.0,3turrets1brain,29,3,3,16,0,7,3,1,1,Lobby 3,Round_2,,,,
9.0,Chiefs,26,8,5,3,8,14,3,18,0,Lobby 3,Round_2,,,,
10.0,BFG,24,16,0,14,0,1,9,9,0,Lobby 3,Round_2,,,,
11.0,Red Riot,23,13,2,20,0,2,2,7,6,Lobby 3,Round_2,,,,
12.0,Chupiki,14,12,3,7,0,8,4,12,0,Lobby 3,Round_2,,,,
13.0,Phoenix,12,14,0,9,1,18,0,11,7,Lobby 3,Round_2,,,,
14.0,Abysse,9,7,2,11,0,16,0,16,3,Lobby 3,Round_2,,,,
15.0,Aesir,5,10,2,13,0,20,0,20,0,Lobby 3,Round_2,,,,
16.0,Ghoul-punk,5,9,1,12,0,17,0,14,0,Lobby 3,Round_2,,,,
17.0,Razaniro,5,15,0,18,0,9,1,15,0,Lobby 3,Round_2,,,,
18.0,Wisps,4,20,0,20,0,19,1,17,3,Lobby 3,Round_2,,,,
19.0,Carnage,3,17,0,17,0,13,0,10,0,Lobby 3,Round_2,,,,
20.0,Lagom,1,19,0,19,0,15,0,19,0,Lobby 3,Round_2,,,,
1.0,AAS,93,1,16,1,20,1,10,9,9,Lobby 4,Round_2,,,,
2.0,TREX,39,2,6,5,7,6,6,12,3,Lobby 4,Round_2,,,,
3.0,Kissyourhomies,35,5,7,14,0,5,5,3,7,Lobby 4,Round_2,,,,
4.0,weeboys,32,3,5,8,1,12,0,1,4,Lobby 4,Round_2,,,,
5.0,FV,31,11,3,6,7,20,0,2,8,Lobby 4,Round_2,,,,
6.0,Sheriffs,31,15,2,3,5,3,8,15,0,Lobby 4,Round_2,,,,
7.0,DynamiX,23,13,1,2,6,17,0,14,5,Lobby 4,Round_2,,,,
8.0,21cm,23,7,1,9,1,4,2,10,7,Lobby 4,Round_2,,,,
9.0,6bnt,22,8,5,17,3,11,5,7,3,Lobby 4,Round_2,,,,
10.0,FC,22,6,1,20,0,2,7,8,0,Lobby 4,Round_2,,,,
11.0,Xc,15,17,0,10,0,10,0,5,7,Lobby 4,Round_2,,,,
12.0,KYKLOS,12,16,2,15,0,9,2,6,2,Lobby 4,Round_2,,,,
13.0,Royal Mooses,12,18,0,7,0,8,2,4,0,Lobby 4,Round_2,,,,
14.0,PepeGurls,11,12,0,4,5,19,0,20,0,Lobby 4,Round_2,,,,
15.0,DoubleStuffdOreo,10,4,2,13,0,15,0,13,0,Lobby 4,Round_2,,,,
16.0,Oilers,9,10,1,18,0,16,3,18,3,Lobby 4,Round_2,,,,
17.0,ExplosionFusion,7,14,1,12,0,13,3,19,0,Lobby 4,Round_2,,,,
18.0,Wheres My Team,6,20,1,11,0,7,0,16,1,Lobby 4,Round_2,,,,
19.0,itsheazyKuwaSevn,4,9,1,16,0,18,0,11,0,Lobby 4,Round_2,,,,
20.0,Daburisu Nika,2,19,0,19,1,14,0,17,0,Lobby 4,Round_2,,,,
1.0,BGR,98,2,14,1,14,1,9,1,16,Lobby 5,Round_2,,,,
2.0,TD,47,16,4,4,8,6,12,2,6,Lobby 5,Round_2,,,,
3.0,BCG,45,5,7,2,10,5,6,10,3,Lobby 5,Round_2,,,,
4.0,RAT,34,17,4,9,6,4,8,7,6,Lobby 5,Round_2,,,,
5.0,Dababy,32,14,5,3,5,16,3,3,4,Lobby 5,Round_2,,,,
6.0,TRIHARD,28,3,3,16,0,2,7,16,2,Lobby 5,Round_2,,,,
7.0,SHEESH,23,18,0,8,1,3,4,5,5,Lobby 5,Round_2,,,,
8.0,60fps,16,11,1,5,1,7,1,4,0,Lobby 5,Round_2,,,,
9.0,ANTG,15,8,1,10,2,17,3,6,2,Lobby 5,Round_2,,,,
10.0,Južni Vetar Gas,15,4,1,6,2,10,1,12,0,Lobby 5,Round_2,,,,
11.0,thicc men,12,7,2,11,2,13,1,9,0,Lobby 5,Round_2,,,,
12.0,PKS,10,13,0,18,1,11,0,8,5,Lobby 5,Round_2,,,,
13.0,Duck Goes Quack,7,9,0,12,2,12,0,13,0,Lobby 5,Round_2,,,,
